PLAYER_NAME,year,totalPts,totalPf,totalTo,totalBlk,totalStl,totalAst,totalReb,totalDreb,totalOreb,totalFta,totalFtm,totalFg3a,totalFg3m,totalFga,totalFgm,totalGames,totalEfficiency,injury_name,status,count,player_position,team_abbreviation,age,player_height,player_weight
Lance Stephenson,2011,45.0,18.0,19.0,0.0,7.0,27.0,24.0,22.0,2.0,18.0,15.0,6.0,0.0,52.0,15.0,17.0,-6.0,sprained left ankle,DTD,1,SG,IND,21.0,195.58,99.79024
Lance Stephenson,2012,358.0,95.0,79.0,7.0,45.0,137.0,168.0,138.0,30.0,46.0,27.0,101.0,29.0,357.0,151.0,79.0,76.0,sprained right ankle,DNP,3,SG,IND,22.0,195.58,103.418976
Lance Stephenson,2014,1232.0,243.0,248.0,11.0,69.0,412.0,674.0,560.0,114.0,242.0,168.0,277.0,86.0,1075.0,489.0,96.0,-61.0,bruised pelvis,DTD,5,SG,CHA,24.0,195.58,104.32616
Lance Stephenson,2015,401.0,151.0,114.0,7.0,40.0,185.0,197.0,166.0,31.0,81.0,52.0,100.0,25.0,428.0,162.0,73.0,-190.0,sprained right wrist,DTD,1,SG,MEM,25.0,195.58,104.32616
Lance Stephenson,2016,597.0,119.0,81.0,9.0,29.0,143.0,191.0,160.0,31.0,114.0,90.0,59.0,21.0,489.0,243.0,54.0,-59.0,torn groin muscle,surgery,3,SG,IND,26.0,195.58,104.32616
Lance Stephenson,2018,834.0,185.0,132.0,15.0,58.0,234.0,364.0,307.0,57.0,126.0,87.0,275.0,87.0,756.0,330.0,94.0,-101.0,sprained toe,DTD,7,SG,LAL,28.0,198.12,104.32616
Lance Thomas,2015,638.0,122.0,94.0,11.0,47.0,83.0,203.0,143.0,60.0,137.0,112.0,94.0,36.0,550.0,245.0,78.0,-275.0,sore left knee,DTD,5,PF,NYK,28.0,203.2,106.59412
Lance Thomas,2018,245.0,123.0,32.0,17.0,33.0,41.0,131.0,105.0,26.0,34.0,28.0,103.0,41.0,221.0,88.0,61.0,-202.0,sore left knee,DTD,4,PF,NYK,31.0,203.2,108.86208
Landry Fields,2013,323.0,87.0,52.0,11.0,39.0,79.0,260.0,186.0,74.0,89.0,59.0,23.0,4.0,284.0,130.0,69.0,-49.0,strained neck,DNP,8,SG,TOR,26.0,200.66,97.52228
Landry Shamet,2019,659.0,158.0,55.0,8.0,37.0,126.0,129.0,116.0,13.0,89.0,77.0,371.0,154.0,510.0,214.0,69.0,134.0,sprained left ankle,DTD,3,G,LAC,23.0,193.04,86.18248
Larry Nance Jr.,2016,453.0,156.0,51.0,38.0,82.0,69.0,381.0,269.0,112.0,74.0,49.0,26.0,4.0,370.0,200.0,71.0,42.0,concussion,DTD,6,F,LAL,24.0,205.74,104.32616
Larry Nance Jr.,2017,490.0,167.0,59.0,34.0,88.0,101.0,398.0,251.0,147.0,118.0,80.0,28.0,8.0,386.0,201.0,65.0,-228.0,surgery on left hand/thumb to repair fracture,out indefinitley,3,F,CLE,25.0,205.74,104.32616
Larry Sanders,2010,131.0,71.0,19.0,41.0,15.0,6.0,108.0,75.0,33.0,29.0,17.0,0.0,0.0,151.0,57.0,31.0,-68.0,illness,DNP,4,C,MIL,22.0,210.82,106.59412
Larry Sanders,2011,178.0,88.0,34.0,43.0,14.0,14.0,121.0,81.0,40.0,29.0,16.0,1.0,0.0,174.0,81.0,41.0,-72.0,illness,DNP,3,C,MIL,23.0,210.82,106.59412
Larry Sanders,2012,449.0,257.0,87.0,175.0,55.0,64.0,433.0,286.0,147.0,98.0,55.0,3.0,0.0,397.0,197.0,84.0,105.0,illness,DNP,5,C,MIL,24.0,210.82,106.59412
Larry Sanders,2013,588.0,188.0,77.0,146.0,40.0,72.0,544.0,353.0,191.0,139.0,78.0,1.0,0.0,529.0,255.0,59.0,-30.0,sprained right thumb,DNP,12,C,MIL,25.0,210.82,106.59412
Larry Sanders,2014,372.0,169.0,53.0,69.0,43.0,36.0,322.0,194.0,128.0,108.0,54.0,1.0,0.0,323.0,159.0,47.0,-221.0,surgery,out indefinitely,3,C,MIL,26.0,210.82,104.32616
Lauri Markkanen,2017,517.0,59.0,45.0,18.0,17.0,46.0,260.0,220.0,40.0,83.0,69.0,229.0,78.0,453.0,185.0,36.0,-141.0,back spasms / sore lower back,DTD,7,F,CHI,21.0,213.36,104.32616
Lavoy Allen,2013,421.0,168.0,60.0,44.0,32.0,70.0,420.0,272.0,148.0,55.0,36.0,7.0,1.0,431.0,192.0,83.0,-243.0,strained right calf,DNP,4,PF,IND,25.0,205.74,115.66596
Lavoy Allen,2015,293.0,95.0,52.0,35.0,21.0,71.0,306.0,197.0,109.0,46.0,31.0,0.0,0.0,308.0,131.0,69.0,114.0,sore left knee,DTD,1,PF,IND,27.0,205.74,115.66596
Lavoy Allen,2016,337.0,138.0,51.0,36.0,24.0,77.0,365.0,217.0,148.0,70.0,47.0,1.0,0.0,292.0,145.0,87.0,-77.0,sore right knee,DTD,5,PF,IND,28.0,205.74,117.93392
Lazar Hayward,2011,140.0,32.0,15.0,4.0,8.0,16.0,48.0,36.0,12.0,34.0,27.0,43.0,13.0,122.0,50.0,27.0,-61.0,fractured orbital floor,DNP,6,SF,OKC,25.0,198.12,102.0582
Lazar Hayward,2012,51.0,25.0,14.0,1.0,7.0,9.0,32.0,27.0,5.0,19.0,14.0,15.0,3.0,54.0,17.0,33.0,-60.0,illness,DNP,1,SF,MIN,26.0,198.12,102.0582
LeBron James,2010,2549.0,157.0,315.0,87.0,147.0,738.0,672.0,595.0,77.0,923.0,702.0,416.0,143.0,1725.0,852.0,92.0,711.0,sprained left ankle,DNP,3,SF,MIA,26.0,203.2,113.398
LeBron James,2011,1956.0,155.0,238.0,69.0,123.0,460.0,576.0,481.0,95.0,587.0,444.0,239.0,76.0,1379.0,718.0,72.0,403.0,sprained left ankle,DNP,4,SF,MIA,27.0,203.2,113.398
LeBron James,2012,3106.0,183.0,380.0,86.0,206.0,732.0,966.0,778.0,188.0,907.0,679.0,338.0,117.0,2209.0,1155.0,117.0,809.0,strained right hamstring,DNP,5,SF,MIA,28.0,203.2,113.398
LeBron James,2014,2667.0,179.0,352.0,52.0,159.0,626.0,636.0,547.0,89.0,785.0,594.0,427.0,161.0,1782.0,956.0,100.0,486.0,sore left knee,DTD,6,SF,CLE,30.0,203.2,113.398
LeBron James,2015,2379.0,203.0,352.0,67.0,151.0,641.0,710.0,602.0,108.0,681.0,481.0,439.0,128.0,1902.0,885.0,91.0,729.0,rest,DTD,5,SF,CLE,31.0,203.2,113.398
LeBron James,2016,2511.0,191.0,336.0,74.0,157.0,761.0,788.0,633.0,155.0,609.0,427.0,412.0,148.0,1822.0,968.0,100.0,938.0,rest,DTD,8,SF,CLE,32.0,203.2,113.398
LeBron James,2018,2981.0,183.0,409.0,82.0,137.0,872.0,916.0,799.0,117.0,814.0,577.0,533.0,188.0,2093.0,1108.0,106.0,103.0,strained left groin,DTD,6,SF,LAL,34.0,203.2,113.398
Leandro Barbosa,2012,845.0,174.0,111.0,13.0,69.0,135.0,169.0,131.0,38.0,156.0,122.0,210.0,75.0,779.0,324.0,96.0,-141.0,flu,DNP,5,PG,BOS,30.0,190.5,87.99685
Leandro Barbosa,2013,98.0,27.0,10.0,1.0,8.0,26.0,25.0,19.0,6.0,14.0,10.0,20.0,8.0,86.0,40.0,17.0,44.0,sprained right shoulder,DNP,9,PG,PHX,31.0,190.5,87.99685
Leandro Barbosa,2014,338.0,75.0,38.0,8.0,23.0,63.0,73.0,55.0,18.0,75.0,60.0,64.0,18.0,281.0,130.0,51.0,4.0,knee injury,DTD,3,PG,GSW,32.0,190.5,87.99685
Leandro Barbosa,2015,642.0,123.0,67.0,11.0,58.0,136.0,134.0,104.0,30.0,93.0,74.0,159.0,64.0,545.0,252.0,94.0,112.0,virus,DTD,6,PG,GSW,33.0,190.5,87.99685
Leandro Barbosa,2016,639.0,131.0,60.0,10.0,52.0,108.0,176.0,137.0,39.0,88.0,71.0,146.0,52.0,532.0,258.0,105.0,51.0,illness,DTD,3,PG,PHX,34.0,190.5,87.99685
Linas Kleiza,2011,76.0,22.0,5.0,2.0,8.0,9.0,36.0,28.0,8.0,13.0,5.0,27.0,7.0,84.0,32.0,9.0,-58.0,recovering from microfracture surgery on right knee to repair cartilage damage,out indefinitely,7,SF,TOR,27.0,203.2,106.140526
Linas Kleiza,2012,649.0,172.0,83.0,6.0,31.0,65.0,263.0,208.0,55.0,140.0,115.0,260.0,86.0,582.0,224.0,74.0,-49.0,sore left hip,DNP,17,SF,TOR,28.0,203.2,106.140526
Lonnie Walker IV,2019,201.0,41.0,21.0,10.0,18.0,35.0,67.0,56.0,11.0,45.0,30.0,43.0,15.0,187.0,78.0,52.0,-21.0,bruised left shin,out indefinitely,1,G,SAS,21.0,195.58,92.53277
Lonzo Ball,2017,324.0,72.0,98.0,32.0,45.0,232.0,225.0,183.0,42.0,51.0,25.0,166.0,49.0,359.0,125.0,33.0,-86.0,sprained left shoulder,DTD,7,G,LAL,20.0,198.12,86.18248
Lonzo Ball,2018,586.0,138.0,133.0,26.0,104.0,350.0,345.0,275.0,70.0,58.0,26.0,314.0,100.0,579.0,230.0,60.0,37.0,sprained left ankle,out for season,1,G,LAL,21.0,198.12,86.18248
Lorenzo Brown,2013,53.0,15.0,11.0,3.0,11.0,27.0,13.0,7.0,6.0,9.0,8.0,19.0,1.0,69.0,22.0,16.0,-21.0,wrist injury,DNP,5,PG,PHI,23.0,195.58,88.45044
Lorenzo Brown,2015,143.0,55.0,38.0,7.0,33.0,98.0,75.0,61.0,14.0,23.0,15.0,32.0,6.0,143.0,61.0,34.0,-105.0,placed on IL,out for season,1,PG,DET,25.0,195.58,85.72889
Lou Amundson,2010,333.0,161.0,53.0,63.0,31.0,26.0,311.0,179.0,132.0,118.0,57.0,1.0,0.0,261.0,138.0,78.0,5.0,surgery to repair fractured right index finger,out indefinitely,4,PF,GSW,28.0,205.74,102.0582
Lou Amundson,2014,17.0,18.0,9.0,1.0,1.0,5.0,32.0,22.0,10.0,7.0,3.0,0.0,0.0,18.0,7.0,17.0,-31.0,lower back spasms,DTD,1,PF,NYK,32.0,205.74,102.0582
Lou Amundson,2015,305.0,144.0,64.0,59.0,29.0,72.0,294.0,190.0,104.0,104.0,49.0,1.0,0.0,292.0,128.0,58.0,-131.0,back injury,DTD,6,PF,NYK,33.0,205.74,99.79024
Lou Williams,2010,1045.0,142.0,129.0,15.0,71.0,297.0,185.0,155.0,30.0,344.0,281.0,244.0,88.0,777.0,338.0,82.0,-91.0,strained right hamstring,out for season,1,PG,PHI,24.0,185.42,79.3786
Lou Williams,2011,820.0,95.0,68.0,12.0,38.0,178.0,121.0,94.0,27.0,270.0,223.0,195.0,71.0,625.0,263.0,55.0,69.0,rest,DNP,2,PG,PHI,25.0,185.42,79.3786
Lou Williams,2012,1554.0,155.0,146.0,29.0,104.0,378.0,244.0,208.0,36.0,458.0,378.0,425.0,142.0,1281.0,517.0,109.0,265.0,torn ACL in right knee,out for season,2,PG,ATL,26.0,185.42,79.3786
Lou Williams,2013,319.0,35.0,45.0,4.0,25.0,94.0,50.0,41.0,9.0,57.0,45.0,139.0,52.0,281.0,111.0,29.0,-8.0,recovering from surgery on right knee,out indefinitely,5,PG,ATL,27.0,185.42,79.3786
Lou Williams,2017,1668.0,116.0,195.0,18.0,75.0,315.0,245.0,203.0,42.0,474.0,420.0,547.0,204.0,1213.0,522.0,94.0,95.0,sprained left / right foot,DTD,2,PG,LAC,31.0,185.42,79.3786
Lou Williams,2018,1665.0,92.0,227.0,17.0,75.0,419.0,198.0,160.0,38.0,491.0,438.0,408.0,139.0,1279.0,544.0,79.0,210.0,left hamstring injury,DTD,4,PG,LAC,32.0,185.42,79.3786
Lou Williams,2019,1682.0,114.0,219.0,14.0,68.0,494.0,258.0,214.0,44.0,533.0,452.0,363.0,128.0,1300.0,551.0,83.0,155.0,right calf injury,DTD,3,PG,LAC,33.0,185.42,79.3786
Luc Mbah a Moute,2010,559.0,213.0,85.0,40.0,70.0,91.0,506.0,299.0,207.0,178.0,125.0,15.0,2.0,459.0,216.0,92.0,-52.0,sprained right ankle,DNP,3,F,MIL,24.0,203.2,104.32616
Luc Mbah a Moute,2013,380.0,93.0,64.0,16.0,51.0,62.0,273.0,178.0,95.0,123.0,70.0,41.0,12.0,378.0,149.0,72.0,-168.0,strained left groin,DNP,3,F,MIN,27.0,203.2,104.32616
Luc Mbah a Moute,2014,400.0,87.0,73.0,17.0,54.0,57.0,218.0,152.0,66.0,93.0,62.0,87.0,22.0,376.0,158.0,72.0,-362.0,back injury,DTD,9,F,PHI,28.0,203.2,104.32616
Luc Mbah a Moute,2015,495.0,95.0,70.0,21.0,58.0,79.0,267.0,189.0,78.0,122.0,74.0,154.0,53.0,482.0,184.0,76.0,-107.0,lacerated left eyelid,DTD,1,F,LAC,29.0,203.2,104.32616
Luc Mbah a Moute,2016,407.0,135.0,52.0,29.0,76.0,38.0,206.0,149.0,57.0,97.0,58.0,82.0,29.0,322.0,160.0,87.0,231.0,sprained right shoulder,DTD,2,F,LAC,30.0,203.2,104.32616
Luc Mbah a Moute,2017,521.0,138.0,62.0,34.0,84.0,59.0,219.0,177.0,42.0,96.0,68.0,144.0,55.0,405.0,199.0,81.0,269.0,knee injury,DTD,7,F,HOU,31.0,203.2,104.32616
Lucas Nogueira,2014,2.0,5.0,2.0,0.0,1.0,0.0,6.0,5.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,4.0,-23.0,placed on IL,not CBC,3,C,TOR,22.0,213.36,99.79024
Lucas Nogueira,2016,169.0,91.0,29.0,58.0,35.0,31.0,171.0,113.0,58.0,39.0,27.0,5.0,2.0,104.0,70.0,54.0,241.0,sore/sprained left ankle,DTD,3,C,TOR,24.0,213.36,99.79024
Lucas Nogueira,2017,226.0,109.0,39.0,75.0,42.0,33.0,191.0,136.0,55.0,51.0,33.0,25.0,7.0,154.0,93.0,59.0,78.0,sprained left ankle,DTD,4,C,TOR,25.0,213.36,99.79024
Luis Scola,2015,859.0,202.0,92.0,21.0,44.0,85.0,542.0,400.0,142.0,202.0,147.0,59.0,24.0,727.0,344.0,87.0,142.0,sore left knee,DTD,4,PF,TOR,36.0,205.74,108.86208
Luka Doncic,2019,1764.0,144.0,270.0,19.0,80.0,529.0,650.0,558.0,92.0,581.0,430.0,595.0,184.0,1300.0,575.0,70.0,61.0,sprained right ankle,DTD,6,G-F,DAL,21.0,200.66,104.32616
Luke Babbitt,2014,318.0,105.0,30.0,16.0,16.0,41.0,159.0,135.0,24.0,26.0,20.0,185.0,80.0,270.0,109.0,62.0,8.0,sprained left finger,DTD,2,SF,NOP,26.0,205.74,102.0582
Luke Babbitt,2015,252.0,57.0,19.0,10.0,12.0,32.0,117.0,105.0,12.0,33.0,23.0,111.0,47.0,198.0,91.0,55.0,-66.0,sore/strained left hamstring,DTD,3,SF,NOP,27.0,205.74,102.0582
Luke Babbitt,2016,390.0,99.0,32.0,8.0,20.0,55.0,154.0,128.0,26.0,48.0,38.0,155.0,62.0,349.0,145.0,60.0,-37.0,right groin injury / strained right hip,DTD,4,SF,MIA,28.0,205.74,102.0582
Luke Babbitt,2017,437.0,132.0,33.0,11.0,22.0,50.0,175.0,164.0,11.0,25.0,18.0,252.0,113.0,344.0,153.0,75.0,-30.0,lower back spasms,DTD,2,SF,MIA,29.0,205.74,102.0582
Luke Harangody,2010,62.0,26.0,6.0,1.0,4.0,3.0,46.0,34.0,12.0,15.0,10.0,15.0,4.0,61.0,24.0,21.0,3.0,right hip pointer,DNP,1,PF,CLE,23.0,200.66,113.85159
Luke Harangody,2011,177.0,74.0,16.0,17.0,14.0,29.0,132.0,95.0,37.0,28.0,21.0,63.0,16.0,186.0,70.0,38.0,-78.0,placed on IL,F,2,PF,CLE,24.0,200.66,111.13004
Luke Kennard,2017,220.0,40.0,28.0,5.0,21.0,41.0,58.0,49.0,9.0,21.0,16.0,81.0,34.0,204.0,85.0,35.0,94.0,thumb injury,DTD,2,G,DET,22.0,195.58,90.7184
Luke Kennard,2018,504.0,86.0,59.0,12.0,31.0,113.0,178.0,160.0,18.0,63.0,55.0,186.0,71.0,423.0,189.0,64.0,-15.0,right shoulder injury,out indefinitely,3,G,DET,23.0,195.58,93.43995
Luke Kennard,2019,1053.0,147.0,98.0,14.0,37.0,223.0,270.0,251.0,19.0,144.0,125.0,436.0,180.0,841.0,374.0,83.0,-55.0,knee injury,DTD,3,G,DET,24.0,195.58,93.43995
Luke Kornet,2018,227.0,42.0,22.0,26.0,11.0,46.0,100.0,78.0,22.0,19.0,14.0,134.0,53.0,201.0,80.0,39.0,-105.0,sprained left ankle,out indefinitely,2,F-C,NYK,23.0,215.9,113.398
Luke Kornet,2019,322.0,54.0,24.0,48.0,26.0,50.0,138.0,110.0,28.0,47.0,40.0,196.0,62.0,302.0,110.0,52.0,-36.0,sinusitis,DTD,5,F-C,CHI,24.0,218.44,113.398
Luke Ridnour,2011,575.0,99.0,113.0,5.0,59.0,248.0,130.0,102.0,28.0,85.0,73.0,126.0,56.0,478.0,223.0,48.0,-144.0,sore left knee,DNP,2,PG,MIN,31.0,187.96,79.3786
Luke Ridnour,2013,795.0,163.0,113.0,13.0,69.0,276.0,180.0,138.0,42.0,129.0,109.0,182.0,60.0,707.0,313.0,81.0,-239.0,sore back,DNP,4,PG,CHA,33.0,187.96,79.3786
Luke Ridnour,2014,302.0,111.0,72.0,10.0,29.0,195.0,111.0,93.0,18.0,25.0,20.0,106.0,36.0,317.0,123.0,69.0,-209.0,strained right hamstring,DTD,1,PG,ORL,34.0,187.96,79.3786
Luke Walton,2011,71.0,31.0,23.0,2.0,4.0,46.0,50.0,43.0,7.0,4.0,2.0,27.0,7.0,89.0,31.0,41.0,-1.0,gastroenteritis,DNP,1,SF,CLE,32.0,203.2,106.59412
Luke Walton,2012,88.0,58.0,36.0,3.0,18.0,57.0,78.0,61.0,17.0,4.0,1.0,36.0,9.0,106.0,39.0,42.0,-70.0,sore left foot/ankle,DNP,6,SF,CLE,33.0,203.2,106.59412
Luol Deng,2011,1257.0,143.0,132.0,45.0,85.0,221.0,436.0,334.0,102.0,291.0,235.0,294.0,92.0,1016.0,465.0,73.0,528.0,torn ligament in left wrist,DNP,8,SF,CHI,27.0,205.74,99.79024
Luol Deng,2012,1426.0,125.0,176.0,52.0,92.0,247.0,600.0,459.0,141.0,316.0,245.0,318.0,113.0,1278.0,534.0,91.0,333.0,strained right hamstring,DNP,8,SF,CHI,28.0,205.74,99.79024
Luol Deng,2013,1335.0,145.0,156.0,32.0,87.0,262.0,503.0,346.0,157.0,341.0,271.0,250.0,78.0,1146.0,493.0,80.0,16.0,left calf injury,DNP,16,SF,CLE,29.0,205.74,99.79024
Luol Deng,2014,1114.0,116.0,108.0,15.0,86.0,169.0,388.0,271.0,117.0,275.0,206.0,235.0,78.0,923.0,415.0,79.0,-44.0,sprained right wrist,DTD,7,SF,MIA,30.0,205.74,99.79024
Luol Deng,2015,856.0,104.0,92.0,21.0,59.0,128.0,355.0,273.0,82.0,194.0,151.0,249.0,85.0,710.0,310.0,72.0,-83.0,sore hamstring,DTD,6,SF,MIA,31.0,205.74,99.79024
Luol Deng,2016,1165.0,150.0,112.0,42.0,101.0,181.0,639.0,484.0,155.0,236.0,180.0,327.0,113.0,983.0,436.0,103.0,-89.0,right biceps tendinitis,DTD,3,SF,LAL,32.0,205.74,99.79024
Luol Deng,2017,144.0,20.0,15.0,8.0,10.0,23.0,94.0,69.0,25.0,17.0,13.0,61.0,17.0,150.0,57.0,23.0,-45.0,surgery on right pectoral muscle,out indefinitely,3,SF,LAL,33.0,205.74,99.79024
Luol Deng,2018,23.0,9.0,2.0,2.0,4.0,1.0,25.0,11.0,14.0,6.0,3.0,6.0,0.0,23.0,10.0,8.0,3.0,left Achilles injury,out for season,1,SF,MIN,34.0,205.74,107.501305
Luther Head,2010,365.0,64.0,51.0,7.0,26.0,97.0,84.0,74.0,10.0,90.0,72.0,115.0,41.0,295.0,126.0,52.0,-99.0,sore right knee,DTD,2,SG,SAC,28.0,190.5,83.91452
Maalik Wayns,2013,50.0,16.0,6.0,0.0,5.0,11.0,5.0,5.0,0.0,14.0,13.0,12.0,3.0,41.0,17.0,12.0,-2.0,surgery on left knee to repair torn meniscus,out indefinitely,2,PG,LAC,23.0,185.42,88.45044
Malachi Richardson,2016,33.0,8.0,5.0,0.0,1.0,3.0,6.0,6.0,0.0,13.0,11.0,11.0,4.0,22.0,9.0,8.0,-38.0,torn right hamstring,DTD,3,SG,SAC,21.0,198.12,92.98636
Malachi Richardson,2017,158.0,53.0,21.0,2.0,12.0,27.0,55.0,48.0,7.0,36.0,28.0,60.0,18.0,152.0,56.0,40.0,-31.0,sprained left ankle,DTD,1,SG,TOR,22.0,198.12,92.98636
Malcolm Brogdon,2016,302.0,67.0,57.0,4.0,39.0,131.0,100.0,83.0,17.0,43.0,38.0,85.0,34.0,262.0,115.0,38.0,56.0,sore back,DTD,3,SG,MIL,24.0,195.58,97.52228
Malcolm Brogdon,2017,1005.0,188.0,131.0,21.0,88.0,346.0,260.0,211.0,49.0,148.0,130.0,273.0,107.0,845.0,384.0,86.0,-124.0,sprained left ankle,DTD,4,SG,MIL,25.0,195.58,97.52228
Malcolm Delaney,2016,215.0,59.0,56.0,1.0,16.0,106.0,66.0,58.0,8.0,54.0,47.0,53.0,10.0,212.0,79.0,39.0,48.0,back spasms,DTD,2,PG,ATL,28.0,190.5,86.18248
Malcolm Delaney,2017,439.0,107.0,80.0,2.0,47.0,181.0,129.0,116.0,13.0,112.0,87.0,137.0,44.0,396.0,154.0,74.0,-84.0,sprained right ankle,DTD,5,PG,ATL,29.0,190.5,86.18248
Malcolm Thomas,2014,47.0,14.0,15.0,4.0,1.0,6.0,52.0,39.0,13.0,6.0,4.0,4.0,1.0,36.0,21.0,15.0,-42.0,left knee injury,DTD,2,PF,PHI,26.0,205.74,102.0582
Malik Allen,2010,117.0,82.0,22.0,9.0,14.0,14.0,91.0,52.0,39.0,21.0,18.0,6.0,1.0,130.0,49.0,52.0,-101.0,sprained left ankle,DNP,2,PF,ORL,33.0,208.28,115.66596
Malik Beasley,2017,175.0,29.0,24.0,2.0,12.0,25.0,64.0,49.0,15.0,23.0,16.0,60.0,19.0,157.0,70.0,49.0,22.0,elbow injury,DTD,1,SG,DEN,21.0,195.58,88.90403
Malik Beasley,2019,933.0,122.0,69.0,14.0,51.0,104.0,214.0,177.0,37.0,93.0,74.0,416.0,167.0,766.0,346.0,90.0,74.0,illness,DTD,1,SG,MIN,23.0,193.04,84.8217
Malik Monk,2019,660.0,110.0,94.0,20.0,35.0,136.0,187.0,165.0,22.0,95.0,80.0,307.0,92.0,592.0,244.0,79.0,-152.0,finger injury,DTD,1,G,CHA,22.0,190.5,90.7184
Manny Harris,2011,283.0,54.0,53.0,6.0,22.0,75.0,126.0,92.0,34.0,88.0,68.0,77.0,29.0,244.0,93.0,42.0,-192.0,placed on IL,F,1,SG,CLE,22.0,195.58,83.91452
Manu Ginobili,2011,988.0,129.0,127.0,19.0,88.0,278.0,220.0,193.0,27.0,297.0,257.0,286.0,97.0,733.0,317.0,59.0,320.0,broken bone in left hand,out indefinitely,9,SG,SAS,34.0,198.12,92.98636
Manu Ginobili,2012,942.0,147.0,168.0,22.0,71.0,338.0,262.0,226.0,36.0,244.0,206.0,306.0,112.0,671.0,312.0,76.0,429.0,back spasms,DTD,13,SG,SAS,35.0,198.12,92.98636
Manu Ginobili,2013,1030.0,176.0,198.0,19.0,97.0,396.0,297.0,251.0,46.0,265.0,213.0,346.0,121.0,794.0,348.0,87.0,334.0,rest,DNP,7,SG,SAS,36.0,198.12,92.98636
Manu Ginobili,2014,1176.0,189.0,211.0,20.0,101.0,410.0,271.0,235.0,36.0,333.0,268.0,377.0,128.0,902.0,390.0,93.0,478.0,rest,DTD,10,SG,SAS,37.0,198.12,92.98636
Manu Ginobili,2015,743.0,150.0,155.0,27.0,83.0,294.0,236.0,200.0,36.0,197.0,144.0,257.0,91.0,570.0,254.0,81.0,426.0,strained abductor  / adductor,P,11,SG,SAS,38.0,198.12,92.98636
Manu Ginobili,2017,681.0,167.0,131.0,17.0,89.0,241.0,208.0,167.0,41.0,146.0,116.0,276.0,87.0,587.0,239.0,93.0,228.0,rest,DTD,11,SG,SAS,40.0,198.12,92.98636
MarShon Brooks,2011,79.0,15.0,10.0,3.0,2.0,6.0,18.0,8.0,10.0,18.0,14.0,12.0,3.0,67.0,31.0,6.0,-26.0,sprained left ankle,DNP,11,SG,NJN,23.0,195.58,90.7184
Marc Gasol,2012,1464.0,318.0,182.0,179.0,87.0,343.0,840.0,630.0,210.0,482.0,377.0,19.0,1.0,1128.0,543.0,102.0,435.0,torn abdominal muscle,DTD,1,C,MEM,28.0,215.9,120.20188
Marc Gasol,2013,1259.0,263.0,163.0,141.0,83.0,334.0,655.0,491.0,164.0,389.0,318.0,10.0,1.0,999.0,470.0,85.0,324.0,sprained MCL in left knee,out indefinitely,2,C,MEM,29.0,215.9,120.20188
Marc Gasol,2014,1466.0,232.0,181.0,125.0,91.0,316.0,683.0,543.0,140.0,438.0,342.0,18.0,4.0,1164.0,560.0,90.0,130.0,rest,DTD,1,C,MEM,30.0,215.9,120.20188
Marc Gasol,2015,1597.0,267.0,207.0,147.0,83.0,380.0,773.0,642.0,131.0,503.0,410.0,16.0,3.0,1275.0,592.0,99.0,79.0,fractured right foot,out for season,3,C,MEM,31.0,215.9,115.66596
Marc Gasol,2016,1032.0,138.0,112.0,85.0,63.0,217.0,336.0,287.0,49.0,252.0,205.0,133.0,55.0,869.0,386.0,58.0,121.0,sore right ankle,DTD,5,C,MEM,32.0,215.9,115.66596
Marc Gasol,2018,1192.0,204.0,174.0,99.0,81.0,339.0,616.0,548.0,68.0,315.0,255.0,327.0,113.0,965.0,412.0,76.0,-85.0,back injury,DTD,2,C,TOR,34.0,215.9,115.66596
Marc Gasol,2019,911.0,293.0,135.0,92.0,79.0,357.0,666.0,584.0,82.0,186.0,145.0,306.0,110.0,773.0,328.0,96.0,386.0,strained left hamstring,out indefinitely,3,C,TOR,35.0,210.82,115.66596
Marcin Gortat,2012,1399.0,216.0,140.0,165.0,69.0,100.0,956.0,696.0,260.0,334.0,221.0,4.0,0.0,1075.0,589.0,101.0,1.0,sprained right foot,out indefinitely,2,C,PHX,29.0,210.82,108.86208
Marcin Gortat,2013,720.0,134.0,110.0,88.0,29.0,93.0,532.0,403.0,129.0,140.0,91.0,2.0,1.0,603.0,314.0,63.0,-11.0,sore back,DNP,1,C,WAS,30.0,210.82,108.86208
Marcin Gortat,2015,1194.0,230.0,138.0,117.0,57.0,137.0,851.0,632.0,219.0,229.0,164.0,3.0,0.0,896.0,515.0,94.0,139.0,sore left knee,DTD,3,C,WAS,32.0,210.82,108.86208
Marcin Gortat,2018,577.0,179.0,89.0,52.0,23.0,135.0,530.0,375.0,155.0,126.0,89.0,0.0,0.0,476.0,244.0,82.0,45.0,back spasms,DTD,1,C,LAC,35.0,210.82,108.86208
Marco Belinelli,2012,1057.0,172.0,100.0,10.0,72.0,143.0,214.0,194.0,20.0,203.0,167.0,364.0,138.0,914.0,376.0,98.0,-239.0,sprained right ankle,DNP,8,SG,CHI,27.0,195.58,88.45044
Marco Belinelli,2013,936.0,172.0,111.0,6.0,52.0,210.0,228.0,213.0,15.0,163.0,136.0,307.0,120.0,791.0,340.0,95.0,21.0,back spasms,DNP,2,SG,SAS,28.0,195.58,95.25432
Marco Belinelli,2014,1039.0,149.0,111.0,6.0,46.0,192.0,269.0,236.0,33.0,206.0,173.0,333.0,134.0,795.0,366.0,102.0,1.0,strained right groin,DTD,4,SG,SAS,29.0,195.58,95.25432
